FIPS,Lat,Long_
39107,40.54043046,-84.62912742
42085,41.30248872,-80.25816981
54055,37.40481169,-81.11023142
13199,33.04163534,-84.68859732
31121,41.16624273,-98.0374887
33013,43.29662971,-71.6811573
8077,39.01787888,-108.469799
21169,36.99459295,-85.63123699
18103,40.76940965,-86.04525048
20121,38.56383358,-94.83832189
39109,40.0543329,-84.22871271
12086,25.6112362,-80.55170587
,,
9007,41.45949668,-72.53714864
25017,42.48607732,-71.39049229
34023,40.43629879,-74.41426991
51119,37.63191998,-76.55064617
26111,43.64330771,-84.38804374
48329,31.86904128,-102.0315682
42087,40.61116939,-77.61070738
48331,30.7858183,-96.97718698
27095,45.93705297,-93.63236823
5091,33.31403423,-93.89285258
13201,31.16568912,-84.73151117
29131,38.21450288,-92.42610898
19129,41.03299766,-95.61920963
55079,43.00486062,-87.96733172
46097,44.02197882,-97.60992207
8079,37.66954283,-106.9281698
32021,38.53841696,-118.4344506
54057,39.41561583,-78.94104895
54059,37.73048351,-82.13338365
16067,42.85518524,-113.6357257
46099,43.67441641,-96.7910885
26113,44.33772443,-85.09256478
5093,35.76271485,-90.0519437
29133,36.82516239,-89.29505753
30063,47.03728583,-113.9213508
13205,31.22483255,-84.19381821
19131,43.35638371,-92.78887719
20123,39.39331582,-98.20906732
37121,36.01059309,-82.1582442
48335,32.30623474,-100.9212058
1097,30.78472347,-88.20842409
8081,40.61810999,-108.2070876
4015,35.70471703,-113.7577902
29135,38.63571781,-92.57976951
34025,40.26549699,-74.22240686
6051,37.93899289,-118.8872409
19133,42.05220391,-95.95743843
54061,39.63218457,-80.04766838
1099,31.56729412,-87.36995001
5095,34.6815935,-91.20540287
12087,25.20904673,-81.07812416
13207,33.014289,-83.92097166
17133,38.27594376,-90.17761038
18105,39.16130004,-86.52414358
19135,41.02988815,-92.8690667
21171,36.71225341,-85.71596443
26115,41.92734151,-83.53749864
28095,33.89236763,-88.4808438
36055,43.14638895,-77.69322942
39111,39.72984936,-81.08464734
42089,41.05934058,-75.34031025
47123,35.44550387,-84.24902965
54063,37.56274716,-80.54577965
55081,43.94641218,-90.618819
48337,33.67521893,-97.72500958
26117,43.31082541,-85.15252824
6053,36.21862405,-121.2413397
8083,37.33859579,-108.5958857
1101,32.2206831,-86.20969272
5097,34.53704874,-93.65824478
13209,32.17201038,-82.53527476
17135,39.23198845,-89.47809254
18107,40.04034823,-86.89335024
19137,41.03018714,-95.15642896
20125,37.19236568,-95.74329258
21173,38.03253032,-83.9145241
24031,39.13676329,-77.20358245
28097,33.49419589,-89.61729103
29139,38.94022054,-91.47000721
36057,42.90123494,-74.44011632
37123,35.33155144,-79.90416657
39113,39.75394919,-84.29050975
42091,40.21053671,-75.36652296
47125,36.49609412,-87.38550661
48339,30.30079133,-95.50572772
51121,37.17746986,-80.37868691
26119,45.0275929,-84.12696227
42093,41.03023987,-76.66345939
8085,38.40214114,-108.2639022
46101,44.02266214,-96.67081159
37125,35.30885257,-79.48474178
47127,35.27724699,-86.36230578
48341,35.83769242,-101.8930281
22067,32.81686191,-91.80421614
1103,34.45500589,-86.85475946
8087,40.2627981,-103.8093302
13211,33.59232073,-83.49129491
17137,39.71654544,-90.20255104
18109,39.47899078,-86.44573375
21175,37.92465657,-83.25558245
29141,38.4181765,-92.88791859
39115,39.62081738,-81.85308173
47129,36.13248031,-84.64880098
54065,39.55439028,-78.26311676
31123,41.71711774,-103.0061405
20127,38.68827511,-96.65128437
34027,40.86095313,-74.5455371
48343,33.11304005,-94.73255695
27097,46.01265363,-94.27341528
39117,40.5236356,-82.7892599
41049,45.41846568,-119.584546
20129,37.19141121,-101.7992519
38059,46.71681782,-101.2822377
48345,34.07408766,-100.779722
17139,39.64187451,-88.62099969
38061,48.20197971,-102.3555315
27099,43.67142874,-92.75234549
21177,37.21425819,-87.14632053
41051,45.54747959,-122.4169351
13213,34.78897608,-84.74993177
27101,44.02216709,-95.76328482
40099,34.48116015,-97.06826283
19139,41.48370744,-91.1121697
13215,32.50931999,-84.87142262
26121,43.29123859,-86.15176712
39119,39.96575964,-81.94363275
40101,35.61318461,-95.37802952
30065,46.49684637,-108.39498
48347,31.62017125,-94.61803994
31125,41.39750195,-97.99327291
6055,38.50735751,-122.332839
37127,35.96575634,-77.98422508
12089,30.61037141,-81.80297522
36059,40.74066522,-73.58941873
22069,31.72321584,-93.09816516
56025,42.96180148,-106.797885
4017,35.3997715,-110.3218983
48349,32.04620681,-96.47428766
21179,37.80335779,-85.4657193
38063,47.9226426,-98.19038437
51125,37.78790447,-78.88498513
20131,39.78345387,-96.01392079
31127,40.38514847,-95.85433992
20133,37.55862897,-95.30670046
28099,32.75339664,-89.11726492
5099,33.66340119,-93.30632432
6057,39.30394768,-120.7627281
10003,39.57992638,-75.64054974
37129,34.25758282,-77.87075626
9009,41.4080325,-72.93620426
51127,37.50694406,-76.99828634
9011,41.48896435,-72.10430976
29143,36.59666326,-89.66070007
36061,40.7672726,-73.97152637
26123,43.554374,-85.80070107
45071,34.28629098,-81.59935761
44005,41.5642026,-71.26569799
51700,37.08166899,-76.51754109
5101,35.91947491,-93.21612969
13217,33.55514538,-83.8454714
18111,40.95610449,-87.39635768
28101,32.40021118,-89.11843336
29145,36.90519407,-94.3394104
48351,30.78548982,-93.74408813
16069,46.32638236,-116.7500975
36063,43.19898042,-78.74777412
21181,38.33342292,-84.01889177
54067,38.29617706,-80.79759588
27103,44.35291112,-94.24710352
56027,43.05607708,-104.4758896
18113,41.39672484,-85.41966713
39121,39.76818851,-81.45937183
40103,36.38953329,-97.22928674
27105,43.67434621,-95.75329576
29147,40.36079813,-94.88133008
48353,32.30365282,-100.4060208
2180,64.90320724,-164.0353804
25021,42.16073095,-71.20530408
51710,36.89934014,-76.26420872
27107,47.32628443,-96.45620947
37131,36.41736238,-77.39769443
42095,40.75182733,-75.30471829
51131,37.34062933,-75.87751591
42097,40.84785433,-76.70798222
51133,37.89202088,-76.41949732
20137,39.78443827,-99.90286639
51720,36.93357076,-82.62750411
51135,37.1435975,-78.05065922
40105,36.79843529,-95.61902331
28103,33.11009499,-88.56949061
48355,27.736286,-97.5433285
32023,38.04264256,-116.4722702
19141,43.08310673,-95.62474482
26125,42.66090111,-83.38595416
47131,36.35732446,-89.14921589
34029,39.8895449,-74.28089251
26127,43.64124435,-86.26726673
48357,36.27829105,-100.8158184
13219,33.83749973,-83.43679568
45073,34.75225169,-83.06742317
55083,45.02715345,-88.26807503
26129,44.33481032,-84.12725175
46102,43.33749164,-102.5555498
17141,42.04165196,-89.32184679
13221,33.8786296,-83.08278123
18115,38.955305,-84.96515993
21183,37.47751843,-86.85368087
54069,40.0955451,-80.62203992
12091,30.69143028,-86.59267105
53047,48.54855019,-119.7387224
12093,27.3863362,-80.88944347
40107,35.46485198,-96.32639984
40109,35.55140095,-97.40716948
40111,35.64661916,-95.96432828
28105,33.42491685,-88.87905132
21185,38.39791089,-85.448222
48359,35.40425596,-102.6027606
38065,47.11530482,-101.3406158
27109,44.00374114,-92.40209944
36065,43.24375382,-75.43710392
55085,45.70677897,-89.51944105
36067,43.00491923,-76.19971155
37133,34.72607366,-77.42908179
36069,42.85145728,-77.30874425
26131,46.6652262,-89.31390481
6059,33.70147516,-117.7645998
12095,28.51367621,-81.31799498
18117,38.5411892,-86.49523093
36071,41.40337468,-74.30240757
37135,36.06092947,-79.12167935
48361,30.11879481,-93.89412775
50017,44.00470222,-72.37640104
51137,38.24530219,-78.015604
45075,33.4391073,-80.79886287
29149,36.68710164,-91.4033755
22071,30.06971951,-89.92660315
36073,43.2516977,-78.2320066
50019,44.82964024,-72.24562697
20139,38.65235984,-95.72707998
29151,38.46036182,-91.8613635
40113,36.62888819,-96.39635704
20141,39.3503437,-98.76753828
12097,28.06312234,-81.14882926
19143,43.37824276,-95.62422844
26133,43.98992088,-85.32566756
26135,44.68192279,-84.12939244
36075,43.42778894,-76.14635194
8089,37.9014485,-103.7173385
35035,32.61348406,-105.7417604
31131,40.64843556,-96.13374142
26137,45.02085831,-84.59898295
36077,42.63492579,-75.03151402
20143,39.13237408,-97.65020313
26139,42.95996803,-85.9969107
39123,41.53781826,-83.0940185
40115,36.83532655,-94.81011909
27111,46.40846929,-95.70835255
5103,33.58839816,-92.87795984
22073,32.47645559,-92.15704172
8091,38.14717457,-107.7675136
80008,,
80013,,
80015,,
80017,,
80026,,
80040,,
80047,,
55087,44.41578887,-88.46565023
47133,36.34117832,-85.28989535
18119,39.31145587,-86.83900724
21187,38.51679143,-84.82404619
21189,37.42823949,-83.68811419
16073,42.58016894,-116.1693871
23017,44.49952995,-70.75682123
55089,43.38352225,-87.94625009
53049,46.55418369,-123.7285716
19145,40.7393172,-95.1497813
51139,38.61807452,-78.48797204
12099,26.64676272,-80.46536002
19147,43.08193849,-94.67824621
48363,32.75310985,-98.31319001
37137,35.15253315,-76.66559823
28107,34.36398677,-89.95064249
48365,32.1639596,-94.30552481
8093,39.120926,-105.7182065
30067,45.48965095,-110.5264394
56029,44.52157546,-109.5852825
18121,39.77202286,-87.20375833
48367,32.77757172,-97.80500621
48369,34.52993409,-102.7844668
12101,28.30810945,-82.40227529
37139,36.26723798,-76.25134778
34031,41.03238628,-74.29954144
51141,36.6801638,-80.2865648
13223,33.91969522,-84.86848792
39125,41.11676341,-84.5801017
40117,36.31743373,-96.7033176
16075,44.00545243,-116.7647695
40119,36.07695283,-96.97584944
13225,32.56934316,-83.82937
28109,30.77090935,-89.58677275
48371,30.78097267,-102.7241261
38067,48.76623521,-97.5523809
29155,36.2130572,-89.78742322
53051,48.53234021,-117.2741804
37141,34.52265624,-77.90352133
21191,38.69607718,-84.35599463
54071,38.68314479,-79.35084086
27113,48.06642577,-96.0370814
46103,44.0025835,-102.8240777
23019,45.40194593,-68.65020455
17143,40.78702156,-89.76078901
55091,44.58307413,-91.99949611
37143,36.17847453,-76.40603143
1105,32.64048341,-87.29770589
5105,34.9459153,-92.94372564
17145,38.08510853,-89.36856219
18123,38.07809328,-86.63741946
21193,37.25023553,-83.22922731
28111,31.17161885,-88.99281835
29157,37.70660776,-89.82741088
39127,39.73508655,-82.23804971
42099,40.40206612,-77.26297447
47135,35.63708728,-87.86139634
32027,40.44003782,-118.4005641
37145,36.38989032,-78.97217358
2195,57.13978948,-132.9540995
51730,37.20530399,-77.39368102
29159,38.72798918,-93.28471706
29161,37.87736118,-91.79351727
31137,40.51156033,-99.41461667
42101,40.00338507,-75.1379271
5107,34.43268455,-90.84800154
8095,40.59414277,-102.3577703
20147,39.78465501,-99.34668865
17147,40.01360584,-88.59319339
39129,39.64170392,-83.0243386
1107,33.28094866,-88.08818103
13227,34.46589159,-84.46406611
45077,34.88807695,-82.72791551
47137,36.55606529,-85.077633
13229,31.35928155,-82.21598442
31139,42.26434853,-97.60122773
38069,48.24977025,-99.96407787
53053,47.03892768,-122.1405958
55093,44.71850291,-92.4224416
1109,31.80396383,-85.9408295
5109,34.16250414,-93.65789349
13231,33.09310242,-84.38790389
17149,39.62265059,-90.8877017
18125,38.40112197,-87.23574907
21195,37.47088263,-82.39487445
28113,31.17507789,-90.40392572
29163,39.34310674,-91.16980779
39131,39.07634001,-83.06769584
42103,41.33155042,-75.03208106
4019,32.0971334,-111.7890033
4021,32.90525627,-111.3449483
27115,46.12105238,-92.74070188
12103,27.93130349,-82.72239666
27117,44.02301619,-96.25841142
23021,45.83839062,-69.2860223
8097,39.21720112,-106.9310027
37147,35.59535426,-77.37353178
40121,34.92065823,-95.7513432
51143,36.81980341,-79.39731264
6061,39.06167234,-120.7240569
22075,29.42245447,-89.60322085
29165,39.38154439,-94.77068479
31141,41.57246836,-97.52144359
56031,42.13299116,-104.966331
54073,39.37091679,-81.16771771
6063,40.00355989,-120.8395236
19149,42.737633,-96.21366621
25023,41.94070556,-70.80802823
19151,42.73420133,-94.67862564
54075,38.32758728,-80.00993811
5111,35.57433534,-90.66268713
22077,30.71409502,-91.60209535
5113,34.48254879,-94.22728802
12105,27.95027105,-81.69732947
13233,34.00267074,-85.18677781
19153,41.68679484,-93.57767461
27119,47.77372465,-96.40134647
29167,37.6162296,-93.39828174
31143,41.18813488,-97.56630712
37149,35.27820615,-82.16812354
41053,44.90322804,-123.4128888
47139,35.12245443,-84.52075859
48373,30.79472531,-94.8276624
55095,45.46130348,-92.44182875
30073,48.22773388,-112.2252703
28115,34.226046,-89.03636807
40123,34.72959848,-96.68337199
5115,35.44871474,-93.03212219
17151,37.41391284,-88.56152109
27121,45.58606667,-95.44451209
51735,37.14259351,-76.35798148
39133,41.16793482,-81.19735782
55097,44.47558711,-89.50152965
18127,41.45986947,-87.06848888
51740,36.85914825,-76.35971629
18129,38.02097333,-87.86480429
20149,39.37925655,-96.34564657
40125,35.20614018,-96.94923008
19155,41.33640314,-95.53907776
42105,41.74471626,-77.89559864
48375,35.40133773,-101.893964
21197,37.83218794,-83.82553961
16077,42.69254894,-112.8395742
19157,41.68625425,-92.53155731
51145,37.55016038,-77.91267882
5117,34.83624419,-91.55162157
20151,37.64780729,-98.73922153
39135,39.7420247,-84.64787018
28117,34.61810501,-88.51986294
26141,45.34018577,-83.91498656
54077,39.46770987,-79.66712803
55099,45.68051754,-90.3609888
51147,37.22554789,-78.43597949
51149,37.18497668,-77.22922187
24033,38.83070039,-76.8496441
51153,38.70916224,-77.48713689
2198,55.76261984,-133.0511621
44007,41.87064746,-71.57753536
8099,37.95544985,-102.3926052
8101,38.17359144,-104.5127437
5119,34.77054088,-92.31355101
13235,32.23334561,-83.4754996
17153,37.22631423,-89.13085001
18131,41.04166107,-86.69890683
21199,37.10466131,-84.57629079
29169,37.82462075,-92.20783203
51155,37.06474963,-80.71229738
40127,34.41635232,-95.37603505
12107,29.60779729,-81.74230285
13237,33.32056115,-83.37552891
18133,39.66437981,-86.84517605
36079,41.42630093,-73.74965532
39137,41.02094889,-84.1336111
47141,36.14005459,-85.50646123
54079,38.50782345,-81.9082131
35037,35.10403332,-103.5481727
24035,39.06198912,-76.03530977
13239,31.86728114,-85.01773177
28119,34.25157572,-90.28908
13241,34.88389445,-83.40304637
55101,42.74753117,-88.05941254
51750,37.12222899,-80.5602732
48379,32.87109387,-95.79232691
54081,37.76936795,-81.2456041
29173,39.52817427,-91.51838643
27123,45.01625271,-93.09872295
38071,48.26886249,-98.72223879
48381,34.96585996,-101.8971322
1111,33.29526734,-85.45708831
5121,36.3415714,-91.02455531
13243,31.76622818,-84.75732369
17157,38.05095369,-89.82512254
18135,40.15734772,-85.01139319
29175,39.44007257,-92.4971374
37151,35.71015088,-79.80570339
54083,38.769899,-79.87919615
28121,32.26469147,-89.94537876
38073,46.45621782,-97.65742504
22079,31.19778499,-92.52997303
51157,38.68295619,-78.15826963
30081,46.08520862,-114.1189164
29177,39.3537468,-93.98905745
27125,47.87197525,-96.09561104
22081,32.09530039,-93.34213308
48387,33.61886692,-95.04841765
31145,40.1755688,-100.476998
27127,44.40555844,-95.25207021
48389,31.32323325,-103.6903896
48391,28.3238976,-97.15766311
20155,37.95230263,-98.08607292
36083,42.71348136,-73.51089874
27129,44.72836381,-94.94553734
38075,48.71982533,-101.6603912
20157,39.82799632,-97.65036709
29179,37.36085952,-90.97009925
47143,35.60536161,-84.93076643
20159,38.34616184,-98.19992118
27131,44.3543376,-93.29658715
17159,38.71240969,-88.08475366
22083,32.41391005,-91.76634876
30083,47.78668011,-104.5610786
38077,46.26440649,-96.94852979
39139,40.77180308,-82.5379961
45079,34.01791263,-80.90267209
55103,43.3762778,-90.43012729
13245,33.35777107,-82.07026432
37153,35.00417719,-79.74491009
51159,37.937575,-76.72920628
51760,37.53255773,-77.47966921
20161,39.28935726,-96.73420026
35039,36.51072137,-106.6931674
8103,39.97913541,-108.2179009
8105,37.5836865,-106.3847838
18137,39.10235626,-85.26212744
29181,36.65460667,-90.85990261
54085,39.18094587,-81.06356878
6065,33.74314981,-115.9933578
47145,35.84923189,-84.52458689
54087,38.71622686,-81.35243568
51161,37.26865804,-80.06396753
51770,37.27791025,-79.96189766
46109,45.62975048,-96.94672673
48393,35.83809685,-100.813175
47147,36.52454807,-86.87346725
48395,31.02539637,-96.51272246
37155,34.64244496,-79.1025053
27133,43.67482683,-96.25296832
55105,42.67151616,-89.071479
17161,41.46613806,-90.57042164
51163,37.81204314,-79.44605905
21203,37.36642393,-84.31176452
13247,33.65145002,-84.02202167
33015,42.98499744,-71.12883377
37157,36.39593137,-79.77504841
51165,38.51006137,-78.87260325
36087,41.15027894,-74.02560498
48397,32.89779518,-96.40771592
40131,36.37004357,-95.60406759
38079,48.77245354,-99.84097493
20163,39.35022773,-99.32484567
30085,48.29607488,-105.0079268
35041,34.02097406,-103.4799493
26143,44.33473082,-84.61067651
27135,48.77501878,-95.81079919
39141,39.33705391,-83.06000914
8107,40.48596505,-106.9905548
21205,38.19484205,-83.42088935
37159,35.64003916,-80.52446628
48399,31.8314342,-99.97616148
18139,39.62002287,-85.4655599
48401,32.10773545,-94.76176432
55107,45.47498854,-91.1333012
1113,32.28725256,-85.18415324
21207,36.99308373,-85.06070117
51167,36.9302832,-82.10095486
37161,35.40114178,-81.92112099
47149,35.84591405,-86.4107263
50021,43.57723578,-73.03741676
22085,31.56388699,-93.55433981
48403,31.34318809,-93.85440451
19161,42.38624071,-95.10547892
6067,38.45106826,-121.3425374
23023,43.95415864,-69.85074999
26145,43.33433923,-84.0513121
8109,38.08054629,-106.282466
34033,39.58719656,-75.3469663
51775,37.2836193,-80.06219455
5125,34.64916145,-92.67583224
17165,37.75332999,-88.54119706
20169,38.78369175,-97.65185177
29195,39.13734288,-93.20259964
31151,40.52418865,-97.14085859
49035,40.66616532,-111.9216011
45081,34.00795823,-81.72713237
37163,34.98820368,-78.36914061
48405,31.39457611,-94.17000399
6069,36.60308176,-121.069975
6071,34.84060306,-116.1774685
6073,33.03484597,-116.7365326
6075,37.75215114,-122.4385672
48407,30.57933681,-95.16260304
6077,37.93433732,-121.2730061
8111,37.76248981,-107.6763289
35045,36.50838318,-108.320437
49037,37.62762978,-109.8033714
53055,48.60182783,-122.96745
6079,35.38822029,-120.4039028
6081,37.4228808,-122.3275546
8113,38.00450883,-108.4020725
35047,35.48014807,-104.8163562
48409,28.00880118,-97.51763891
46111,44.02351092,-98.0909816
35043,35.68862401,-106.8687803
39143,41.35624126,-83.137872
17167,39.75836914,-89.65872023
26151,43.42406072,-82.82055898
6083,34.65329488,-120.0188492
6085,37.23104908,-121.6970462
4023,31.52508998,-110.8479088
6087,37.05580291,-122.0066524
35049,35.50708973,-105.9774716
12113,30.6934145,-87.02458128
12115,27.18546175,-82.33174248
36091,43.10904162,-73.86653895
38081,46.10830372,-97.63217159
31153,41.11314181,-96.11156432
55111,43.42574087,-89.94966132
31155,41.2278103,-96.63773905
55113,45.87931905,-91.14504927
36093,42.81668777,-74.05278291
13249,32.2654021,-84.31258912
36095,42.58831742,-74.4433903
26153,46.19235734,-86.19972234
17169,40.1571798,-90.61114163
36097,42.39184015,-76.8773299
42107,40.70497338,-76.2150785
39145,38.80270163,-82.98907345
29199,40.45214695,-92.14709064
37165,34.8386299,-79.4757978
5127,34.85588887,-94.0632176
18143,38.68672078,-85.74627859
19163,41.63935978,-90.61959493
20171,38.48222076,-100.9066539
21209,38.29622293,-84.5816631
27139,44.6490231,-93.53340251
28123,32.4067041,-89.53789439
29201,37.05588075,-89.56474493
47151,36.42325673,-84.50360494
51169,36.71466456,-82.60171704
31157,41.85070896,-103.7080986
13251,32.74976524,-81.60779441
48415,32.74613808,-100.9162664
5129,35.9109364,-92.69936482
5131,35.19605503,-94.27162713
20173,37.6842718,-97.4608198
12117,28.7158582,-81.24060348
13253,30.93464824,-84.86823924
40133,35.16478725,-96.61686741
36099,42.78081007,-76.82497064
39147,41.12351311,-83.12783209
47153,35.36979721,-85.41022136
40135,35.49447108,-94.75463785
5133,33.99780401,-94.2424869
47155,35.78077323,-83.52244332
20175,37.19324632,-100.8507201
31159,40.87241834,-97.139673
48417,32.73587756,-99.35401337
28125,32.88149103,-90.8159538
5135,36.16258158,-91.47819342
6089,40.76391419,-122.0396884
55115,44.78902246,-88.76443896
20177,39.04100763,-95.7557264
55117,43.72099677,-87.94579284
1117,33.26879845,-86.66232561
17173,39.39133527,-88.80611122
18145,39.52305623,-85.7915857
19165,41.6850066,-95.31015553
21211,38.21476019,-85.194223
29205,39.79742518,-92.07634971
39149,40.33163494,-84.20258189
47157,35.1864775,-89.89692423
48419,31.79211404,-94.14550696
51171,38.85905135,-78.56813762
27141,45.44447208,-93.77617511
20179,39.35018161,-100.4418259
56033,44.79048913,-106.8862389
20181,39.35147699,-101.7197624
31163,41.22045983,-98.97588642
41055,45.41501554,-120.6827834
48421,36.27751473,-101.8933156
26155,42.953928,-84.14585902
27143,44.5796592,-94.23164924
35051,33.13028233,-107.1925893
30093,45.90018933,-112.6620092
21213,36.74058474,-86.58047435
28127,31.91282117,-89.91716179
19167,43.08221074,-96.1767568
38085,46.11323337,-101.0440149
6093,41.59198861,-122.5407434
2220,57.24124555,-135.3206587
53057,48.48171488,-121.766131
53059,46.02408726,-121.9164403
38087,46.44737738,-103.4601547
20183,39.78516566,-98.78566062
28129,32.01744532,-89.50644846
47159,36.25359775,-85.95411046
48423,32.37474036,-95.2717568
51173,36.84455636,-81.53344948
53061,48.04615983,-121.7170703
42109,40.77129231,-77.06840691
35053,34.00715494,-106.9298354
6095,38.26827353,-121.9357113
23025,45.51229767,-69.95995554
24039,38.1163542,-75.75118623
34035,40.56465737,-74.61683016
42111,39.97172723,-79.02699593
6097,38.52746429,-122.8862506
51175,36.72231125,-77.10642712
2240,63.87692095,-143.2127643
,38.99617072,-110.7013958
90049,37.85447192,-111.4418764
13255,33.26310031,-84.28013991
45083,34.92960077,-81.99225984
18147,38.01519732,-87.0079644
21215,38.03223971,-85.32749335
46115,44.93837606,-98.34626602
53063,47.62113146,-117.4046494
51177,38.18574462,-77.655399
22087,29.87761636,-89.51887093
22089,29.90709658,-90.35555967
29183,38.77875681,-90.66662425
1115,33.71902176,-86.31029372
17163,38.46996033,-89.93063427
26147,42.92655373,-82.67937954
29185,38.03699437,-93.77631447
55109,45.03437474,-92.45000068
5123,35.02201976,-90.74828138
29187,37.81214171,-90.47598685
22091,30.82210324,-90.71013176
22093,30.02531716,-90.80212061
22095,30.12597499,-90.4753503
12109,29.90096506,-81.43589967
18141,41.61756781,-86.29040834
26149,41.91441767,-85.52797979
22097,30.59724262,-92.00135806
36089,44.4976179,-75.06550039
27137,47.6048407,-92.46879855
29189,38.6377004,-90.4458375
29510,38.63555736,-90.24349225
12111,27.37763908,-80.47106649
22099,30.13112107,-91.61403569
22101,29.69262097,-91.44702164
24037,38.30058422,-76.6062928
22103,30.40942847,-89.95642711
20185,38.03100851,-98.71762001
51179,38.41758738,-77.45917053
6099,37.55862499,-120.9970722
46117,44.41381872,-100.7349153
37167,35.31647813,-80.25093221
20187,37.56304714,-101.7843534
31167,41.9169835,-97.19394708
17175,41.09309773,-89.79745866
38089,46.80851182,-102.6576326
39151,40.81482476,-81.36437305
18149,41.27890281,-86.64686895
48427,26.56150059,-98.73892358
51790,38.15965544,-79.05979937
29186,37.89090059,-90.1949941
27145,45.55192576,-94.61078221
27147,44.02240351,-93.22627088
13257,34.55151201,-83.29405315
40137,34.48556989,-97.85141892
48429,32.73553157,-98.83631615
17177,42.35129217,-89.662598
18151,41.64423868,-85.00101094
36101,42.2689144,-77.3829924
20189,37.1923008,-101.3118967
27149,45.58613007,-96.00163705
53065,48.40035475,-117.8542701
13259,32.07996777,-84.83208037
47161,36.50235092,-87.83920548
30095,45.67071407,-109.3950061
29207,36.85571651,-89.9444155
37169,36.4017975,-80.23893369
5137,35.86251946,-92.15684085
28131,30.79187949,-89.11547539
29209,36.75000327,-93.45256475
32029,39.44875482,-119.5250207
19169,42.03621213,-93.46499005
33017,43.291833,-71.02336013
38093,46.97962541,-98.95637318
56035,42.76558279,-109.9130922
25025,42.3279514,-71.07850442
36103,40.88320119,-72.8012172
51800,36.70155394,-76.63603554
18153,39.08952258,-87.41414469
29211,40.2099105,-93.11150106
33019,43.36094111,-72.22203125
36105,41.71579493,-74.76394559
42113,41.44634738,-76.51246591
47163,36.51240691,-82.30412917
46119,44.71571812,-100.1278092
54089,37.65390597,-80.86009693
8117,39.63803232,-106.1150762
39153,41.12464734,-81.53123079
49043,40.86688146,-110.9535882
20191,37.23682549,-97.47721621
47165,36.46824103,-86.45917204
1119,32.59117397,-88.19916205
12119,28.70181754,-82.0794267
13261,32.03650571,-84.19821492
45085,33.91826534,-80.37942316
28133,33.60192578,-90.58882684
37171,36.41689489,-80.69102283
51181,37.11781893,-76.88450012
42115,41.82147784,-75.80071959
10005,38.66143781,-75.39031349
34037,41.13891592,-74.69118243
51183,36.92432914,-77.25791182
6101,39.03417539,-121.6945899
12121,30.19746066,-82.9909967
37173,35.48665845,-83.48748932
56037,41.65943896,-108.8827882
27151,45.2829032,-95.68264092
48437,34.53028891,-101.7349174
18155,38.82767338,-85.03022429
13263,32.69642758,-84.53351366
24041,38.76618159,-76.10882561
13265,33.56543317,-82.88136816
1121,33.37823223,-86.16886178
28135,33.95339918,-90.1729398
1123,32.86698258,-85.79833053
19171,42.07991767,-92.53266945
29213,36.65465345,-93.04075153
22105,30.62888673,-90.40664996
35055,36.58006022,-105.6310198
48439,32.77143818,-97.29101614
28137,34.65133709,-89.94485778
13267,32.04785085,-82.05539188
12123,30.04848048,-83.60445406
13269,32.55792548,-84.25077141
19173,40.73710579,-94.69778563
21217,37.3677562,-85.3329931
48441,32.30163422,-99.89007449
54091,39.33602617,-80.0421439
17179,40.50716185,-89.51404662
51185,37.12191123,-81.56685568
6103,40.12570935,-122.2370171
13271,31.92829517,-82.93491155
8119,38.88133511,-105.1614893
22107,32.00760749,-91.32915234
22109,29.37343766,-90.82626855
13273,31.77527543,-84.44069698
48445,33.17402785,-102.3354521
16081,43.75303583,-111.2056773
56039,43.93522482,-110.5890801
29215,37.31728859,-91.96564727
40139,36.74777635,-101.4889765
13275,30.86392347,-83.91847289
31171,41.91358968,-100.5556632
31173,42.15725356,-96.54157099
53067,46.9291895,-122.8290656
13277,31.45743864,-83.5236119
41057,45.46248721,-123.712066
40141,34.37288446,-98.92426619
36107,42.16852837,-76.30835812
42117,41.77255149,-77.25433032
28139,34.76872156,-88.90988194
18157,40.38872739,-86.89413959
18159,40.31123252,-86.05234925
47167,35.501942,-89.73694895
28141,34.74023475,-88.23917219
48449,33.21339719,-94.96797273
21219,36.8381152,-87.17878374
27153,46.06996226,-94.89785296
46121,43.19338568,-100.7195503
9013,41.85853803,-72.3308481
48451,31.40464436,-100.462443
36109,42.44945765,-76.47229843
49045,40.44862644,-113.1295715
30101,48.65577551,-111.6942414
13279,32.12059861,-82.32957247
35057,34.64048375,-105.8508949
13281,34.91369188,-83.7410746
38097,47.45367788,-97.16323288
37175,35.20383864,-82.79638423
27155,45.77298854,-96.47062949
48453,30.33432034,-97.7853562
55121,44.30360275,-91.35893614
13283,32.40422134,-82.56904553
,40.12491499,-109.5174415
21221,36.80767017,-87.87333656
21223,38.61056487,-85.33775972
6105,40.6491767,-123.114713
48455,31.0879489,-95.1367187
13285,33.03349196,-85.02812115
47169,36.39026213,-86.16087954
39155,41.31735028,-80.76109643
54093,39.11240885,-79.57053576
6107,36.22026558,-118.8020203
40143,36.11939621,-95.94013939
28143,34.64967704,-90.37481167
6109,38.02644018,-119.9525093
13287,31.71612656,-83.62069378
46125,43.3109081,-97.14865776
1125,33.28726072,-87.52556818
39157,40.44214695,-81.47226262
26157,43.46606813,-83.41897025
13289,32.67435595,-83.43078662
16083,42.35440512,-114.6685381
48457,30.77031716,-94.37690895
54095,39.46811972,-80.88772676
