,US,Brazil,India,Mexico,Italy,United Kingdom,France,Russia,Iran,Spain,Argentina,Colombia,Peru,Germany,Poland,South Africa,Indonesia,Turkey,Belgium,Ukraine,Chile,Romania,Canada,Ecuador,Iraq,Czechia,Netherlands,Pakistan,Hungary,Philippines,Bolivia,Sweden,Switzerland,Egypt,Bulgaria,Bangladesh,Morocco,Portugal,Saudi Arabia,Austria,Greece,Guatemala,China,Tunisia,Bosnia and Herzegovina,Panama,Croatia,Jordan,Israel,Japan,Serbia,Honduras,Moldova,Armenia,Kazakhstan,Algeria,Slovenia,Burma,Azerbaijan,Georgia,North Macedonia,Dominican Republic,Paraguay,Ireland,Afghanistan,Costa Rica,Slovakia,Ethiopia,Nepal,Kenya,Oman,Libya,Sudan,Lebanon,Lithuania,Belarus,West Bank and Gaza,Kyrgyzstan,Kosovo,El Salvador,Denmark,Nigeria,Albania,Venezuela,Kuwait,"Korea, South",Australia,Syria,Montenegro,United Arab Emirates,Latvia,Uzbekistan,Congo (Kinshasa),Finland,Luxembourg,Malaysia,Cameroon,Norway,Senegal,Angola,Zambia,Zimbabwe,Bahrain,Mauritania,Ghana,Jamaica,Mali,Madagascar,Uganda,Belize,Qatar,Haiti,Estonia,Malta,Namibia,Eswatini,Sri Lanka,Uruguay,Bahamas,Mozambique,Nicaragua,Guyana,Cuba,Cote d'Ivoire,Somalia,Trinidad and Tobago,Gambia,Suriname,Cyprus,Cabo Verde,Congo (Brazzaville),Niger,Chad,Rwanda,Equatorial Guinea,Burkina Faso,Andorra,Liberia,Guinea,Sierra Leone,Togo,Gabon,Central African Republic,Thailand,Djibouti,San Marino,Maldives,Guinea-Bissau,Benin,Botswana,Liechtenstein,Vietnam,Iceland,Singapore,New Zealand,Tanzania,Diamond Princess,Mauritius,Papua New Guinea,Taiwan*,Barbados,Antigua and Barbuda,Saint Lucia,Monaco,Brunei,Burundi,Fiji,MS Zaandam,Eritrea,Mongolia,Taipei and environs,Viet Nam,Vatican City,Aruba,South Korea,UK,Bhutan,"Bahamas, The",Timor-Leste,St. Martin,Seychelles,The Gambia,The Bahamas,Taiwan,Guam,Palestine,Saint Vincent and the Grenadines,French Guiana,Macau,Macao SAR,Dominica,East Timor,Laos,Faroe Islands,Jersey,Ivory Coast,"Gambia, The",Martinique,Iran (Islamic Republic of),Gibraltar,Greenland,Grenada,Hong Kong SAR,Hong Kong,Guadeloupe,Holy See,Mainland China,Mayotte,Saint Martin,Republic of Ireland,Saint Kitts and Nevis,Saint Barthelemy,Russian Federation,Cambodia,Reunion,Republic of the Congo,Republic of Moldova,Republic of Korea,Puerto Rico,Czech Republic,Cape Verde,Cayman Islands,Channel Islands,Guernsey,Others,North Ireland,Cruise Ship,Curacao,occupied Palestinian territory
2020-05-31,104464,29314,5408,9930,33415,38571,28805,4693,7797,27127,539,916,4506,8540,1064,683,1613,4540,9467,708,1054,1266,7374,3358,205,320,5975,1483,526,957,313,4395,1920,959,140,650,205,1410,503,668,175,108,4638,48,153,336,103,9,287,898,243,212,295,131,40,653,108,6,63,12,133,502,11,1652,258,10,28,11,8,64,49,5,286,27,70,235,3,16,30,46,574,287,33,14,212,271,103,5,9,264,24,15,72,320,110,115,191,236,42,4,7,4,19,23,36,9,77,6,0,2,38,44,68,9,0,2,10,22,11,2,35,12,83,33,78,8,1,1,17,4,20,64,65,1,12,53,51,27,23,46,13,17,2,57,24,42,5,8,3,1,1,0,10,23,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,105236,29937,5608,10167,33475,39127,28837,4849,7878,27127,556,963,4634,8555,1074,705,1641,4563,9486,724,1113,1276,7404,3358,215,321,5981,1543,527,960,343,4403,1920,1005,140,672,205,1424,525,668,179,116,4638,48,154,344,103,9,290,899,244,217,305,139,41,661,109,6,68,12,140,502,11,1650,266,10,28,12,8,69,50,5,298,27,70,240,3,16,30,46,576,299,33,17,220,272,102,5,9,266,24,15,72,318,110,115,199,236,42,4,7,4,19,23,36,9,78,6,0,2,40,45,68,9,0,3,11,23,11,2,35,12,83,33,79,8,1,1,17,4,20,65,66,1,12,53,51,27,23,46,13,17,4,57,24,42,6,8,3,1,1,0,10,24,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,106258,31199,5829,10637,33530,39452,28943,5031,7942,27127,569,1014,4767,8563,1092,755,1663,4585,9505,733,1188,1288,7477,3438,235,323,5986,1621,532,966,376,4468,1920,1052,144,709,206,1436,549,669,179,123,4638,48,157,352,103,9,292,902,245,225,307,158,44,667,109,6,71,13,141,515,11,1658,274,10,28,14,8,71,59,5,307,27,71,243,3,17,30,49,580,314,33,18,226,273,102,6,9,269,24,15,72,320,110,115,200,237,43,4,7,4,19,31,38,9,78,6,0,2,43,45,68,9,0,3,11,23,11,2,46,12,83,33,79,8,1,1,17,5,20,65,66,2,12,53,51,28,23,46,13,20,4,58,25,42,7,8,3,1,1,0,10,24,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,107253,32548,6088,11729,33601,39811,29024,5208,8012,27128,583,1057,4894,8602,1115,792,1698,4609,9522,742,1275,1296,7579,3486,256,325,5996,1688,534,974,400,4542,1921,1088,146,746,206,1447,579,670,179,143,4638,49,157,357,103,9,293,905,245,234,310,170,48,673,109,6,76,13,145,516,11,1659,298,10,28,17,9,74,67,5,314,27,71,248,3,20,30,51,580,315,33,20,230,273,102,6,9,270,24,16,75,321,110,115,200,237,45,4,7,4,20,34,38,10,79,6,0,2,45,48,69,9,0,3,11,23,11,2,46,12,83,35,79,8,1,1,17,5,20,65,66,2,12,53,51,28,23,47,13,20,4,58,26,42,7,8,3,1,1,0,10,24,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,108302,34021,6363,12545,33689,39987,29069,5376,8071,27133,608,1099,5031,8635,1117,848,1721,4630,9548,755,1356,1305,7717,3486,271,326,6009,1770,539,984,415,4562,1921,1126,147,781,208,1455,611,670,180,158,4638,49,159,363,103,9,293,911,246,243,315,176,52,681,109,6,78,13,147,520,11,1664,304,10,28,18,10,78,67,5,333,28,71,253,3,20,30,52,582,323,33,20,236,273,102,6,9,273,25,16,78,322,110,115,203,238,45,4,7,4,21,39,38,10,85,7,0,2,45,50,69,9,0,3,11,23,11,2,46,12,83,35,79,8,1,1,17,5,20,65,66,2,12,53,51,28,23,47,13,21,4,58,26,42,7,8,3,1,1,0,10,24,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,109447,35026,6649,13170,33774,40344,29114,5520,8134,27134,632,1204,5162,8658,1137,908,1770,4648,9566,770,1448,1316,7778,3534,285,327,6024,1838,542,987,427,4639,1921,1166,159,811,208,1465,642,672,180,216,4638,49,159,370,103,9,294,916,247,248,323,183,52,690,109,6,82,13,149,525,11,1670,313,10,28,19,11,79,72,5,347,28,71,259,3,22,30,53,586,333,33,20,244,273,102,6,9,274,25,16,81,322,110,116,205,238,45,4,7,4,22,43,42,10,87,7,0,2,49,50,69,9,0,3,11,23,11,2,46,12,83,36,79,8,1,1,17,5,20,65,68,2,12,53,51,30,23,47,13,21,4,58,26,42,7,12,3,1,1,0,10,24,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,110164,35930,6946,13511,33846,40548,29145,5717,8209,27135,648,1204,5301,8673,1153,952,1801,4669,9580,785,1541,1322,7850,3608,318,327,6030,1935,545,994,454,4656,1921,1198,160,846,208,1474,676,672,180,230,4638,49,159,386,104,9,298,915,248,250,331,190,53,698,109,6,84,13,151,536,11,1678,331,10,28,20,13,83,72,5,359,29,71,263,3,22,30,53,587,342,34,22,254,273,102,6,9,275,25,17,82,322,110,117,212,238,47,4,7,4,24,49,44,10,90,8,0,2,51,50,69,9,0,3,11,23,11,2,46,12,83,36,82,8,1,1,18,5,22,65,69,2,12,53,51,30,23,48,13,21,5,58,26,42,8,12,3,1,1,0,10,25,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,110617,36455,7207,13699,33899,40625,29158,5851,8281,27136,664,1265,5465,8685,1157,998,1851,4692,9595,796,1637,1333,7877,3621,346,327,6032,2002,546,1003,465,4659,1921,1237,160,888,208,1479,712,672,180,252,4638,49,159,393,104,9,300,917,249,258,341,200,56,707,109,6,88,13,153,538,11,1679,361,10,28,27,13,84,75,5,359,30,71,269,3,22,30,53,589,354,34,22,264,273,102,6,9,276,25,17,85,323,110,117,212,238,49,4,7,4,26,55,44,10,90,9,0,2,54,51,69,9,0,3,11,23,11,2,46,12,83,36,83,8,1,1,18,5,22,65,69,2,12,53,51,30,23,48,13,21,5,58,28,42,8,12,3,1,1,0,10,25,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,111110,37134,7473,14053,33964,40680,29213,5963,8351,27136,693,1373,5571,8695,1166,1080,1883,4711,9606,805,2264,1339,7910,3642,370,328,6035,2172,548,1011,475,4694,1923,1271,164,930,208,1485,746,672,182,267,4638,49,160,398,104,9,300,920,250,262,353,211,56,715,109,6,93,13,156,539,11,1683,373,11,28,27,14,85,81,5,372,30,71,276,3,23,31,56,593,361,34,22,269,274,102,6,9,281,26,18,88,323,110,117,212,239,49,4,10,4,27,59,48,10,92,9,0,2,57,54,69,9,0,3,11,23,11,2,46,12,83,38,84,8,1,2,18,5,22,65,70,2,12,53,51,30,23,49,13,21,5,58,31,42,8,12,4,1,1,0,10,25,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,112078,38406,7750,14649,34043,40968,29301,6134,8425,27136,717,1373,5738,8736,1183,1162,1923,4729,9619,818,2283,1354,7970,3690,392,328,6050,2255,550,1017,487,4717,1934,1306,167,975,210,1492,783,672,183,289,4638,49,160,403,106,9,301,920,250,271,365,217,61,724,109,6,98,13,157,544,11,1691,388,11,28,32,15,88,83,5,389,30,72,282,3,24,31,60,593,365,34,23,273,276,102,6,9,283,26,18,90,324,110,117,212,239,52,4,10,4,29,61,48,10,94,9,0,2,62,56,69,9,0,3,11,23,11,2,55,12,83,38,85,8,1,2,18,5,24,65,71,2,12,53,51,31,23,50,13,21,5,58,34,42,8,12,4,1,1,0,10,25,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,113007,39680,7745,15357,34114,41213,29322,6350,8506,27136,735,1439,5903,8752,1206,1210,1959,4746,9629,841,2475,1360,8038,3720,426,330,6061,2255,551,1027,512,4795,1936,1342,167,1012,211,1497,819,673,183,316,4638,49,161,413,106,9,302,922,251,290,371,227,67,732,109,6,102,13,164,550,11,1695,409,12,28,35,15,89,84,5,401,30,74,288,3,26,31,64,593,382,34,23,275,276,102,6,9,284,26,19,96,324,110,118,212,239,52,4,10,4,31,71,48,10,96,10,0,2,66,58,69,9,0,3,11,23,11,2,55,12,83,41,85,8,1,2,18,5,24,65,72,2,12,53,51,31,23,50,13,22,5,58,34,42,8,12,4,1,1,0,10,25,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,113902,40919,8498,15944,34167,41364,29349,6522,8584,27136,765,1505,6088,8772,1215,1284,2000,4763,9636,864,2648,1369,8071,3720,457,328,6063,2463,553,1036,533,4814,1937,1377,168,1049,211,1504,857,674,183,334,4638,49,161,418,106,9,302,922,252,294,375,245,67,741,109,6,108,13,169,561,11,1703,430,12,28,40,15,92,89,5,413,31,74,293,3,26,31,68,593,387,35,23,279,277,102,6,9,286,26,19,98,325,110,118,212,242,55,5,10,4,34,74,48,10,97,10,0,2,69,64,69,9,0,3,11,23,11,2,55,12,84,41,85,8,1,2,18,6,24,65,72,2,12,53,51,31,23,50,13,23,5,58,37,42,8,12,4,1,1,0,10,25,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,114750,41828,8498,16448,34223,41566,29377,6705,8659,27136,785,1562,6088,8783,1222,1354,2048,4778,9646,880,2870,1380,8125,3828,496,329,6072,2463,555,1052,559,4854,1938,1422,172,1095,212,1505,893,675,183,351,4638,49,163,421,107,9,302,924,252,306,385,258,70,751,109,6,113,13,171,568,11,1705,450,12,28,47,16,96,96,6,433,31,74,298,3,26,31,68,594,399,36,23,285,277,102,6,9,287,27,19,101,325,110,119,212,242,56,5,10,4,36,81,48,10,101,10,0,2,70,64,69,9,0,3,11,23,11,2,55,12,84,45,85,8,1,3,18,6,24,65,72,2,12,53,51,32,24,51,13,23,7,58,38,42,8,15,5,1,1,0,10,25,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,115516,42720,8884,16872,34301,41747,29401,6819,8730,27136,815,1623,6308,8793,1237,1423,2091,4792,9650,890,3101,1394,8183,3874,549,328,6076,2551,559,1074,585,4874,1938,1484,172,1139,212,1512,932,677,183,367,4638,49,163,429,107,9,303,927,253,310,398,264,73,760,109,6,115,14,179,577,11,1705,455,12,28,55,18,100,99,8,447,32,75,303,3,27,32,72,597,407,36,24,289,277,102,6,9,288,28,19,106,325,110,120,212,242,60,6,10,4,37,83,48,10,104,10,0,2,70,70,69,9,0,3,11,23,11,2,55,12,84,45,87,8,1,3,18,6,24,66,72,2,12,53,51,32,25,51,13,23,7,58,41,42,8,15,6,1,1,0,10,26,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,115814,43332,9195,17141,34345,41783,29411,6938,8837,27136,833,1670,6688,8801,1247,1480,2134,4807,9655,899,3323,1410,8218,3896,607,329,6078,2729,562,1088,611,4874,1938,1575,174,1171,212,1517,972,677,183,384,4638,49,163,437,107,9,305,927,254,312,406,269,77,767,109,6,119,14,188,592,11,1706,475,12,28,57,19,103,104,10,459,32,75,308,3,27,32,74,597,420,36,25,296,277,102,6,9,289,28,19,107,326,110,121,212,242,60,6,11,4,42,87,54,10,104,10,0,2,73,70,69,9,0,4,11,23,11,3,55,12,84,45,88,8,1,3,18,6,24,66,73,2,12,53,51,32,25,51,13,23,7,58,43,42,8,15,6,1,1,0,10,26,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,116214,43959,9900,17580,34371,41821,29439,7081,8950,27136,854,1808,6860,8807,1256,1568,2198,4825,9661,911,3362,1427,8228,3929,652,330,6084,2839,563,1098,632,4891,1939,1672,176,1209,212,1520,1011,678,184,399,4638,49,165,448,107,9,305,929,255,322,411,285,81,777,109,6,122,14,193,605,12,1706,482,12,28,60,19,104,108,10,468,32,76,312,3,28,33,74,598,424,36,26,298,278,102,6,9,291,28,19,112,326,110,121,276,242,64,6,11,4,46,91,54,10,104,10,0,2,76,76,69,9,0,4,11,23,11,3,55,12,84,46,88,8,1,5,18,7,27,66,73,2,12,53,51,33,26,51,13,27,7,58,43,42,8,15,9,1,1,0,10,26,22,21,13,10,0,7,7,3,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,117050,45241,11903,18310,34405,42054,29553,7274,9065,27136,878,1808,7056,8820,1272,1625,2231,4842,9663,922,3383,1437,8271,3970,712,331,6089,2975,565,1103,659,4939,1954,1766,181,1262,212,1522,1052,681,185,418,4638,49,168,457,107,9,306,934,256,330,423,293,88,788,109,6,126,14,201,615,13,1709,495,12,28,61,19,105,114,10,477,32,76,318,3,30,33,76,598,455,37,27,303,279,102,6,9,293,28,19,112,326,110,121,276,242,70,6,11,4,47,93,58,10,104,12,0,2,80,80,69,9,0,4,11,24,11,4,64,12,84,46,88,8,1,6,18,7,27,66,74,2,32,53,52,33,26,51,13,29,14,58,43,42,8,15,9,1,1,0,10,26,22,21,13,10,0,7,7,3,0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,117813,46510,12237,19080,34448,42238,29578,7468,9185,27136,913,1887,7257,8851,1286,1674,2276,4861,9675,953,3615,1451,8312,4007,773,333,6093,3093,567,1108,679,5041,1956,1850,184,1305,213,1523,1091,687,187,432,4638,50,168,470,107,9,306,935,257,336,433,302,97,799,109,6,133,14,210,633,13,1710,508,12,28,63,20,107,116,10,487,32,76,324,3,31,33,79,598,469,38,28,306,280,102,7,9,295,30,19,115,326,110,121,276,243,73,7,11,4,49,95,66,10,107,12,0,2,82,82,69,9,0,4,11,24,11,4,64,12,84,48,88,8,1,6,18,7,27,67,74,2,32,53,52,33,26,51,13,30,18,58,43,42,8,15,9,1,1,0,10,26,22,21,13,10,0,7,7,3,0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,118514,47748,12573,19747,34514,42373,29606,7650,9272,27136,948,1955,7461,8875,1316,1737,2339,4882,9683,976,3841,1473,8361,4087,856,334,6097,3229,568,1116,697,5053,1956,1938,190,1343,213,1524,1139,688,188,449,4638,50,168,475,107,9,306,935,258,343,444,309,100,811,109,6,139,14,216,635,13,1714,550,12,28,65,22,117,119,10,487,32,76,331,3,31,33,82,600,475,39,28,308,280,102,7,9,298,30,19,117,326,110,121,276,244,76,8,11,4,55,97,66,10,107,13,0,2,86,84,69,9,0,4,11,24,11,4,64,12,85,49,88,8,1,7,19,7,27,67,74,2,32,53,52,33,26,51,13,32,19,58,43,42,8,15,11,1,1,0,10,26,22,21,13,10,0,7,7,3,0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,119202,48954,12948,20394,34561,42546,29620,7831,9392,28315,979,2046,7660,8887,1334,1831,2373,4905,9695,995,4093,1484,8408,4156,925,335,6100,3382,568,1130,715,5053,1956,2017,193,1388,213,1527,1184,688,189,483,4638,50,169,485,107,9,307,951,259,349,450,319,113,825,109,6,143,14,222,647,13,1714,552,12,28,72,22,119,125,10,506,32,76,337,3,32,33,86,600,487,42,30,313,280,102,7,9,300,30,19,122,326,110,121,282,244,79,8,11,4,57,102,70,10,108,13,0,2,93,87,69,9,0,4,11,24,11,4,64,12,85,49,88,8,1,8,19,8,27,67,74,2,32,53,52,33,27,53,13,34,19,58,45,42,8,17,11,1,1,0,10,26,22,21,13,10,0,7,7,3,0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,119794,49976,13254,20781,34610,42674,29638,7992,9507,28322,992,2148,7861,8895,1346,1877,2429,4927,9696,1004,4295,1500,8466,4156,1013,336,6108,3501,570,1150,740,5053,1956,2106,199,1425,213,1528,1230,688,190,514,4639,50,169,493,107,9,308,955,260,358,464,332,118,837,109,6,148,14,233,655,13,1715,573,12,28,72,22,121,128,10,521,32,76,343,3,35,33,93,600,506,43,33,319,280,102,7,9,301,30,19,125,326,110,121,301,244,82,9,11,4,60,108,85,10,109,13,0,2,94,88,69,9,0,5,11,25,11,4,64,12,85,52,88,8,2,8,19,8,27,67,74,2,32,53,52,33,27,53,13,34,19,58,45,42,8,17,11,1,1,0,10,26,22,21,13,10,0,7,7,3,0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,120058,50617,13699,21825,34634,42717,29644,8101,9623,28323,1011,2353,7861,8895,1356,1930,2465,4950,9696,1012,4479,1512,8482,4223,1100,336,6109,3590,570,1169,773,5053,1956,2193,199,1464,214,1530,1267,690,190,531,4639,50,169,501,107,9,308,955,261,363,473,350,120,845,109,6,154,14,238,662,13,1715,585,12,28,74,23,123,131,10,521,32,76,346,3,40,33,98,600,518,44,33,326,280,102,7,9,302,30,19,130,326,110,121,303,244,84,9,11,6,63,111,85,10,109,14,0,2,98,88,69,9,0,5,11,25,11,5,64,12,85,54,90,8,2,8,19,8,27,67,74,2,32,53,52,34,27,55,13,34,23,58,45,42,8,17,13,1,1,0,10,26,22,21,13,10,0,7,7,3,0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,120489,51271,14011,22584,34657,42731,29668,8196,9742,28324,1043,2426,8223,8899,1359,1991,2500,4974,9696,1022,4502,1523,8494,4223,1167,336,6109,3695,572,1177,820,5122,1956,2278,207,1502,214,1534,1307,690,190,547,4639,50,171,521,107,9,309,955,262,395,480,360,127,852,109,6,161,14,247,669,13,1717,597,12,28,75,23,125,137,10,533,32,76,351,3,40,37,107,602,525,44,35,330,281,102,7,9,303,30,19,135,327,110,121,308,248,86,10,11,6,65,112,85,10,111,15,0,2,99,88,69,9,0,6,11,25,11,5,64,12,85,56,90,8,2,8,19,8,37,67,74,2,32,53,52,34,27,55,13,39,30,58,48,42,8,19,13,1,1,0,10,26,22,21,13,10,0,7,7,3,0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,121314,52645,14476,23377,34675,43011,29722,8349,9863,28325,1078,2524,8404,8914,1375,2102,2535,5001,9713,1045,4505,1539,8512,4274,1251,339,6114,3755,573,1186,846,5161,1956,2365,208,1545,214,1540,1346,693,190,582,4640,50,172,536,107,9,311,965,263,405,490,372,134,861,109,6,167,14,251,675,13,1720,617,12,28,75,24,128,140,17,548,32,77,357,3,42,37,113,603,533,45,35,334,281,103,7,9,305,30,19,135,327,110,121,313,248,89,10,18,6,67,114,95,10,111,15,0,2,99,89,69,9,0,7,11,25,11,5,74,12,85,58,90,8,2,9,19,8,37,67,74,2,32,53,52,34,28,55,13,39,37,58,49,42,8,19,13,1,2,0,10,26,22,21,13,10,0,7,7,3,0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,122067,53830,14894,24324,34644,43165,29735,8503,9996,28327,1116,2524,8586,8928,1396,2205,2573,5025,9722,1061,4731,1555,8544,4274,1330,343,6116,3903,576,1204,876,5209,1958,2450,209,1582,216,1543,1387,693,190,601,4640,50,173,547,107,9,314,967,263,417,495,386,136,869,109,6,174,14,259,691,13,1726,638,12,28,78,24,130,142,18,548,33,78,362,3,43,37,119,603,542,47,38,337,282,104,7,9,307,30,19,142,327,110,121,313,249,93,10,18,6,69,116,95,10,112,16,0,2,104,92,69,9,0,7,11,26,11,5,74,12,85,58,90,8,2,10,19,8,37,67,74,2,32,53,52,34,29,55,14,39,38,58,52,42,8,19,13,1,1,0,10,26,22,21,13,10,0,7,7,3,0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
